Player;Date;Tournament;Surface;Level;Result;Round;Score;Opponent;A%;DF%;vA%;Pts/SG;MatchID;Year;IsTop100;Rank
Sebastian Ofner;2026-04-22;Madrid Masters;Clay;M;W;R128;7-6(5) 7-6(0);Nikoloz Basilashvili;20,69;2,3;9,76;7,25;2026-1536-297;2026,0;False;
Sebastian Ofner;2026-04-13;Barcelona;Clay;A;L;R32;7-6(7) 6-4;Alex De Minaur;0,0;4,05;3,7;6,73;2026-0425-366;2026,0;False;
Sebastian Ofner;2026-04-13;Barcelona;Clay;A;W;Q2;6-4 6-4;Patrick Kypson;10,0;0,0;3,51;7,0;2026-0425-348;2026,0;False;
Sebastian Ofner;2026-04-13;Barcelona;Clay;A;W;Q1;6-4 6-4;Alejo Sanchez Quilez;11,32;1,89;1,64;5,3;2026-0425-339;2026,0;False;
Sebastian Ofner;2026-03-30;Menorca CH;Clay;C;L;R32;6-3 1-0 RET;Raul Brancaccio;5,0;15,0;7,41;8,0;2026-2987-355;2026,0;False;
Sebastian Ofner;2026-03-23;Alicante CH;Clay;C;L;SF;3-6 6-3 6-4;Pablo Carreno Busta;11,63;4,65;4,76;6,14;2026-2955-384;2026,0;False;
Sebastian Ofner;2026-03-23;Alicante CH;Clay;C;W;QF;7-6(6) 7-5;Marco Cecchinato;7,32;6,1;1,01;6,83;2026-2955-382;2026,0;False;
Sebastian Ofner;2026-03-23;Alicante CH;Clay;C;W;R16;7-6(5) 6-4;Alejandro Moro Canas;3,33;3,33;5,95;8,18;2026-2955-378;2026,0;False;
Sebastian Ofner;2026-03-23;Alicante CH;Clay;C;W;R32;6-3 6-4;Timofey Skatov;3,12;3,12;0,0;7,11;2026-2955-370;2026,0;False;
Sebastian Ofner;2026-03-16;Murcia CH;Clay;C;L;QF;7-6(4) 2-6 6-1;Roberto Carballes Baena;6,33;3,8;6,38;6,08;2026-9171-381;2026,0;False;
Sebastian Ofner;2026-03-16;Murcia CH;Clay;C;W;R16;6-0 6-4;Raul Brancaccio;11,76;5,88;0,0;6,38;2026-9171-376;2026,0;False;
Sebastian Ofner;2026-03-16;Murcia CH;Clay;C;W;R32;6-2 7-6(4);Frederico Ferreira Silva;12,5;4,69;4,05;6,4;2026-9171-366;2026,0;False;
Sebastian Ofner;2026-03-02;Thionville CH;Hard;C;W;F;6-7(5) 6-3 7-6(7);Nicolai Budkov Kjaer;14,29;0,95;8,13;6,18;2026-2973-385;2026,0;False;
Sebastian Ofner;2026-03-02;Thionville CH;Hard;C;W;SF;6-4 6-2;Hugo Gaston;14,52;3,23;3,12;6,89;2026-2973-384;2026,0;False;
Sebastian Ofner;2026-03-02;Thionville CH;Hard;C;W;QF;6-2 3-6 6-3;Jurij Rodionov;5,56;2,78;9,41;5,54;2026-2973-381;2026,0;False;
Sebastian Ofner;2026-03-02;Thionville CH;Hard;C;W;R16;7-5 6-2;Murphy Cassone;20,83;2,08;2,9;4,8;2026-2973-376;2026,0;False;
Sebastian Ofner;2026-03-02;Thionville CH;Hard;C;W;R32;4-6 7-5 7-6(5);George Loffhagen;9,17;2,5;8,49;7,06;2026-2973-366;2026,0;False;
Sebastian Ofner;2026-02-23;St. Brieuc CH;Hard;C;W;F;6-4 7-6(4);Pierre Hugues Herbert;11,43;0,0;13,64;6,36;2026-1796-385;2026,0;False;
Sebastian Ofner;2026-02-23;St. Brieuc CH;Hard;C;W;SF;3-6 6-3 6-4;Clement Chidekh;13,16;6,58;5,8;5,43;2026-1796-384;2026,0;False;
Sebastian Ofner;2026-02-23;St. Brieuc CH;Hard;C;W;QF;6-4 6-1;Matteo Martineau;15,79;2,63;9,88;4,75;2026-1796-381;2026,0;False;
Sebastian Ofner;2026-02-23;St. Brieuc CH;Hard;C;W;R16;6-4 6-4;Geoffrey Blancaneaux;22,45;0,0;12,31;4,9;2026-1796-376;2026,0;False;
Sebastian Ofner;2026-02-23;St. Brieuc CH;Hard;C;W;R32;6-7(4) 7-6(5) 6-3;Charles Broom;21,62;6,31;8,99;6,53;2026-1796-366;2026,0;False;
Sebastian Ofner;2026-02-16;Lille CH;Hard;C;L;R32;6-2 3-6 6-4;Hugo Gaston;4,71;1,18;1,47;6,07;2026-7874-360;2026,0;False;
Sebastian Ofner;2026-02-09;Tenerife 2 CH;Hard;C;L;R32;6-3 6-7(6) 6-3;Marc Andrea Huesler;8,7;1,09;5,56;6,57;2026-2839-355;2026,0;False;
Sebastian Ofner;2026-01-19;Australian Open;Hard;G;L;Q2;4-6 6-4 7-6(11);Nishesh Basavareddy;11,5;7,08;8,41;7,06;2026-580-779;2026,0;False;
Sebastian Ofner;2026-01-19;Australian Open;Hard;G;W;Q1;6-4 6-4;August Holmgren;16,67;3,33;15,69;6,0;2026-580-731;2026,0;False;
Sebastian Ofner;2026-01-05;Canberra CH;Hard;C;L;R32;6-3 6-2;Dusan Lajovic;9,09;2,27;2,33;5,5;2026-7393-362;2026,0;False;
Sebastian Ofner;2025-10-13;Stockholm;Hard;A;L;R32;6-3 6-4;Leo Borg;9,62;3,85;3,08;5,78;2025-0429-362;2025,0;False;
Sebastian Ofner;2025-10-01;Shanghai Masters;Hard;M;L;R128;3-6 6-3 6-2;Luca Nardi;8,97;2,56;6,17;6,0;2025-5014-281;2025,0;False;
Sebastian Ofner;2025-08-25;US Open;Hard;G;L;R128;6-1 6-2 7-6(5);Casper Ruud;14,61;5,62;10,0;6,85;2025-560-155;2025,0;False;
Sebastian Ofner;2025-08-17;Winston-Salem;Hard;A;L;R64;3-6 6-4 6-3;Vit Kopriva;9,09;4,55;2,38;6,29;2025-6242-345;2025,0;False;
Sebastian Ofner;2025-08-07;Cincinnati Masters;Hard;M;L;R128;5-7 6-3 6-3;Valentin Royer;17,78;10,0;11,11;6,0;2025-0422-286;2025,0;False;
Sebastian Ofner;2025-07-27;Canada Masters;Hard;M;L;R128;7-6(6) 7-5;Reilly Opelka;12,5;6,25;21,35;6,67;2025-0421-295;2025,0;False;
Sebastian Ofner;2025-07-21;Kitzbuhel;Clay;A;L;R32;6-4 6-2;Jan Lennard Struff;10,17;10,17;5,88;6,56;2025-0319-363;2025,0;False;
Sebastian Ofner;2025-07-14;Bastad;Clay;A;L;R32;6-4 6-4;Damir Dzumhur;6,25;3,12;0,0;6,4;2025-0316-368;2025,0;False;
Sebastian Ofner;2025-06-30;Wimbledon;Grass;G;L;R32;6-3 6-4 7-6(0);Grigor Dimitrov;7,69;4,4;15,46;6,07;2025-540-197;2025,0;False;
Sebastian Ofner;2025-06-30;Wimbledon;Grass;G;W;R64;1-6 7-5 6-4 7-5;Tommy Paul;6,34;4,93;4,42;6,76;2025-540-167;2025,0;False;
Sebastian Ofner;2025-06-30;Wimbledon;Grass;G;W;R128;7-6(8) 3-1 RET;Hamad Medjedovic;18,0;2,0;10,77;6,25;2025-540-106;2025,0;False;
Sebastian Ofner;2025-06-22;Mallorca;Grass;A;L;Q1;4-6 7-6(6) 3-1 RET;Mariano Navone;9,89;5,49;5,88;7,0;2025-8994-348;2025,0;False;
Sebastian Ofner;2025-06-16;Halle;Grass;A;L;R32;6-3 6-4;Andrey Rublev;15,09;5,66;21,28;5,89;2025-0500-366;2025,0;False;
Sebastian Ofner;2025-06-16;Halle;Grass;A;W;Q2;6-4 6-4;Justin Engel;26,53;2,04;10,71;4,9;2025-0500-348;2025,0;False;
Sebastian Ofner;2025-06-16;Halle;Grass;A;W;Q1;7-6(4) 7-5;Benjamin Hassan;13,92;8,86;10,98;6,58;2025-0500-340;2025,0;False;
Sebastian Ofner;2025-05-26;Roland Garros;Clay;G;L;R64;7-5 3-6 7-5 4-6 6-2;Karen Khachanov;6,56;2,19;4,05;7,04;2025-520-352;2025,0;False;
Sebastian Ofner;2025-05-26;Roland Garros;Clay;G;W;R128;7-6(5) 6-3 6-7(5) 6-2;Jan Lennard Struff;15,17;2,07;10,53;7,25;2025-520-280;2025,0;False;
Sebastian Ofner;2025-05-18;Geneva;Clay;A;L;SF;6-3 6-4;Hubert Hurkacz;1,69;5,08;14,89;6,56;2025-0322-384;2025,0;False;
Sebastian Ofner;2025-05-18;Geneva;Clay;A;W;QF;4-6 6-4 6-4;Karen Khachanov;11,9;1,19;8,33;5,6;2025-0322-381;2025,0;False;
Sebastian Ofner;2025-05-18;Geneva;Clay;A;W;R16;7-6(2) 7-6(4);Nuno Borges;6,82;3,41;4,6;7,33;2025-0322-375;2025,0;False;
Sebastian Ofner;2025-05-18;Geneva;Clay;A;W;R32;6-1 6-2;Ivan Gakhov;15,38;0,0;5,88;5,57;2025-0322-366;2025,0;False;
Sebastian Ofner;2025-05-18;Geneva;Clay;A;W;Q2;7-5 7-6(2);Reilly Opelka;6,85;5,48;14,29;6,08;2025-0322-356;2025,0;False;
Sebastian Ofner;2025-05-18;Geneva;Clay;A;W;Q1;6-3 7-5;Leo Borg;18,03;1,64;6,45;5,55;2025-0322-349;2025,0;False;
Sebastian Ofner;2025-05-07;Rome Masters;Clay;M;L;R32;6-2 6-4;Francisco Cerundolo;7,84;0,0;3,77;5,67;2025-0416-353;2025,0;False;
Sebastian Ofner;2025-05-07;Rome Masters;Clay;M;W;R64;6-2 6-7(2) 6-3;Frances Tiafoe;6,82;1,14;10,0;5,87;2025-0416-335;2025,0;False;
Sebastian Ofner;2025-05-07;Rome Masters;Clay;M;W;R128;6-3 0-0 RET;Roberto Carballes Baena;12,0;8,0;0,0;5,0;2025-0416-303;2025,0;False;
Sebastian Ofner;2025-05-07;Rome Masters;Clay;M;W;Q2;7-6(1) 6-2;Yannick Hanfmann;20,9;0,0;3,03;6,7;2025-0416-273;2025,0;False;
Sebastian Ofner;2025-05-07;Rome Masters;Clay;M;W;Q1;6-4 6-4;Kamil Majchrzak;14,93;0,0;1,61;6,7;2025-0416-260;2025,0;False;
Sebastian Ofner;2025-04-23;Madrid Masters;Clay;M;L;R64;6-3 7-6(3);Brandon Nakashima;8,06;3,23;20,55;6,2;2025-1536-324;2025,0;False;
Sebastian Ofner;2025-04-23;Madrid Masters;Clay;M;W;R128;6-4 6-3;Hugo Gaston;8,57;1,43;3,51;7,0;2025-1536-292;2025,0;False;
Sebastian Ofner;2025-04-07;Madrid CH;Clay;C;L;R16;4-6 6-3 6-3;Vilius Gaubas;5,68;2,27;9,33;6,29;2025-9687-376;2025,0;False;
Sebastian Ofner;2025-04-07;Madrid CH;Clay;C;W;R32;4-6 6-3 7-5;Billy Harris;5,21;4,17;8,0;6,0;2025-9687-366;2025,0;False;
Sebastian Ofner;2025-03-31;Menorca CH;Clay;C;L;QF;7-6(2) 6-2;Vilius Gaubas;1,52;7,58;3,8;6,6;2025-2987-379;2025,0;False;
Sebastian Ofner;2025-03-31;Menorca CH;Clay;C;W;R16;6-1 7-6(0);Javier Barranco Cosano;5,06;3,8;1,47;7,9;2025-2987-371;2025,0;False;
Sebastian Ofner;2025-03-31;Menorca CH;Clay;C;W;R32;6-2 2-0 RET;Adrian Andreev;9,09;6,06;0,0;6,6;2025-2987-355;2025,0;False;
Sebastian Ofner;2025-03-24;Girona CH;Clay;C;L;QF;4-6 6-1 7-5;Jesper De Jong;3,33;5,56;5,49;6,43;2025-2855-381;2025,0;False;
Sebastian Ofner;2025-03-24;Girona CH;Clay;C;W;R16;4-6 6-2 6-2;Lukas Neumayer;16,46;3,8;1,03;6,08;2025-2855-375;2025,0;False;
Sebastian Ofner;2025-03-24;Girona CH;Clay;C;W;R32;7-6(4) 6-4;Juan Manuel Cerundolo;3,06;2,04;1,56;8,91;2025-2855-363;2025,0;False;
Sebastian Ofner;2025-03-17;Murcia CH;Clay;C;L;R32;6-1 6-7(4) 6-3;Kimmer Coppejans;4,92;4,92;2,17;8,13;2025-9171-366;2025,0;False;
Sebastian Ofner;2024-08-26;US Open;Hard;G;L;R128;5-7 6-4 6-4 6-2;Francisco Cerundolo;9,76;7,32;4,31;6,15;2024-560-144;2024,0;False;
Sebastian Ofner;2024-07-29;Paris Olympics;Clay;O;L;R32;6-2 6-2;Daniil Medvedev;0,0;0,0;0,0;7,25;2024-0096-144;2024,0;False;
Sebastian Ofner;2024-07-29;Paris Olympics;Clay;O;W;R64;7-5 6-2;Robin Haase;9,68;1,61;7,35;6,2;2024-0096-123;2024,0;False;
Sebastian Ofner;2024-07-22;Kitzbuhel;Clay;A;L;R32;6-4 4-6 7-6(3);Lukas Neumayer;10,87;2,17;0,0;5,75;2024-0319-273;2024,0;False;
Sebastian Ofner;2024-07-15;Hamburg;Clay;A;L;R32;6-1 4-3 RET;Marco Trungelliti;6,25;2,08;3,7;6,86;2024-0414-271;2024,0;False;
Sebastian Ofner;2024-07-01;Wimbledon;Grass;G;L;R128;6-7(9) 6-4 6-4 3-6 7-6(8);Aleksandar Vukic;13,33;5,0;8,21;6,92;2024-540-117;2024,0;False;
Sebastian Ofner;2024-06-24;Mallorca;Grass;A;L;F;6-3 6-4;Alejandro Tabilo;3,85;3,85;7,94;5,78;2024-8994-300;2024,0;False;
Sebastian Ofner;2024-06-24;Mallorca;Grass;A;W;SF;6-4 7-5;Paul Jubb;23,08;1,54;4,76;5,91;2024-8994-299;2024,0;False;
Sebastian Ofner;2024-06-24;Mallorca;Grass;A;W;QF;3-6 7-5 6-3;Alex Michelsen;11,65;9,71;6,17;6,87;2024-8994-296;2024,0;False;
Sebastian Ofner;2024-06-24;Mallorca;Grass;A;W;R16;6-3 7-5;Luciano Darderi;20,9;1,49;5,26;6,09;2024-8994-290;2024,0;False;
Sebastian Ofner;2024-06-24;Mallorca;Grass;A;W;R32;3-6 6-4 7-6(4);Jaume Munar;16,67;5,56;8,0;6,0;2024-8994-279;2024,0;False;
Sebastian Ofner;2024-06-17;Halle;Grass;A;L;R32;7-6(8) 6-7(3) 6-4;Zhizhen Zhang;17,36;2,48;20,72;7,12;2024-0500-280;2024,0;False;
Sebastian Ofner;2024-06-10;Stuttgart;Grass;A;L;R32;7-6(4) 7-6(5);Jack Draper;14,12;5,88;10,39;7,08;2024-0321-278;2024,0;False;
Sebastian Ofner;2024-05-27;Roland Garros;Clay;G;L;R32;3-6 6-4 6-4 6-1;Corentin Moutet;0,94;0,94;4,9;5,89;2024-520-371;2024,0;False;
Sebastian Ofner;2024-05-27;Roland Garros;Clay;G;W;R64;3-6 3-6 6-4 7-5 7-6(5);Sebastian Baez;3,16;1,05;4,22;7,31;2024-520-353;2024,0;False;
Sebastian Ofner;2024-05-27;Roland Garros;Clay;G;W;R128;3-6 4-6 7-6(2) 6-2 7-5;Terence Atmane;7,05;3,85;4,49;6,24;2024-520-282;2024,0;False;
Sebastian Ofner;2024-05-20;Geneva;Clay;A;L;R16;4-6 6-2 6-2;Casper Ruud;1,23;0,0;5,71;6,23;2024-0322-286;2024,0;False;
Sebastian Ofner;2024-05-20;Geneva;Clay;A;W;R32;4-6 6-4 6-3;Rinky Hijikata;7,59;2,53;0,0;5,27;2024-0322-271;2024,0;False;
Sebastian Ofner;2024-05-20;Geneva;Clay;A;W;Q2;7-5 6-2;Ivan Gakhov;9,23;1,54;5,48;6,5;2024-0322-254;2024,0;False;
Sebastian Ofner;2024-05-20;Geneva;Clay;A;W;Q1;6-4 6-3;Hendrik Jebens;7,27;1,82;5,33;6,11;2024-0322-250;2024,0;False;
Sebastian Ofner;2024-05-06;Rome Masters;Clay;M;L;R128;6-3 2-6 7-6(4);Yoshihito Nishioka;10,71;2,38;1,02;5,6;2024-0416-207;2024,0;False;
Sebastian Ofner;2024-04-22;Madrid Masters;Clay;M;L;R128;6-3 6-3;Pedro Cachin;6,56;0,0;3,39;6,78;2024-1536-211;2024,0;False;
Sebastian Ofner;2024-04-15;Barcelona;Clay;A;L;R32;6-4 7-5;Stefanos Tsitsipas;7,69;3,08;4,17;5,91;2024-0425-282;2024,0;False;
Sebastian Ofner;2024-04-15;Barcelona;Clay;A;W;R64;5-7 6-3 6-2;Pavel Kotov;3,57;2,38;5,81;6,0;2024-0425-263;2024,0;False;
Sebastian Ofner;2024-04-08;Monte Carlo Masters;Clay;M;L;R32;6-3 6-4;Alexander Zverev;8,47;0,0;2,04;6,56;2024-0410-277;2024,0;False;
Sebastian Ofner;2024-04-08;Monte Carlo Masters;Clay;M;W;R64;6-1 6-4;Daniel Evans;12,07;3,45;4,65;6,44;2024-0410-252;2024,0;False;
Sebastian Ofner;2024-04-01;Marrakech;Clay;A;L;R16;7-6(11) 2-6 7-6(7);Aleksandar Vukic;9,38;2,34;6,96;8,0;2024-0360-286;2024,0;False;
Sebastian Ofner;2024-03-18;Miami Masters;Hard;M;L;R64;7-6(2) 6-7(2) 6-1;Francisco Cerundolo;12,5;3,85;8,04;6,93;2024-0403-259;2024,0;False;
Sebastian Ofner;2024-03-18;Miami Masters;Hard;M;W;R128;6-3 6-4;Kei Nishikori;14,29;0,0;0,0;6,3;2024-0403-216;2024,0;False;
Sebastian Ofner;2024-03-11;Phoenix CH;Hard;C;L;R32;7-6(5) 1-6 6-4;Terence Atmane;4,55;5,68;6,19;5,87;2024-9167-270;2024,0;False;
Sebastian Ofner;2024-03-04;Indian Wells Masters;Hard;M;L;R128;6-2 3-6 6-0;Borna Coric;4,48;7,46;6,45;5,58;2024-0404-192;2024,0;False;
Sebastian Ofner;2024-02-26;Acapulco;Hard;A;L;R16;6-1 6-3;Alex De Minaur;1,35;2,7;6,82;9,25;2024-0807-291;2024,0;False;
Sebastian Ofner;2024-02-26;Acapulco;Hard;A;W;R32;6-7(7) 6-4 7-6(4);Ernesto Escobedo;11,76;5,04;8,93;7,0;2024-0807-280;2024,0;False;
Sebastian Ofner;2024-02-19;Rio De Janeiro;Clay;A;L;R32;6-3 6-1;Jaume Munar;4,08;4,08;4,26;6,12;2024-6932-273;2024,0;False;
Sebastian Ofner;2024-02-12;Buenos Aires;Clay;A;L;R32;7-5 4-6 7-5;Federico Coria;4,13;3,31;4,12;7,12;2024-0506-271;2024,0;False;
Sebastian Ofner;2024-02-05;Cordoba;Clay;A;L;R16;6-0 6-3;Luciano Darderi;9,09;6,82;6,38;6,29;2024-9158-288;2024,0;False;
Sebastian Ofner;2024-02-03;Davis Cup WG1 PO: IRL vs AUT;Hard;D;W;RR;6-4 6-4;Osgar Ohoisin;16,33;2,04;20,37;4,9;2024-M-DC-2024-WG1-PO-IRL-AUT-01-002;2024,0;False;
Sebastian Ofner;2024-01-15;Australian Open;Hard;G;L;R128;7-6(1) 2-6 6-7(4) 6-1 7-6(8);Thanasi Kokkinakis;9,38;1,88;15,76;6,4;2024-580-141;2024,0;False;
Sebastian Ofner;2024-01-08;Auckland;Hard;A;L;R16;7-5 6-3;Roberto Carballes Baena;14,06;1,56;4,48;6,4;2024-0301-292;2024,0;False;
Sebastian Ofner;2024-01-08;Auckland;Hard;A;W;R32;6-4 6-2;Denis Shapovalov;10,2;2,04;0,0;5,44;2024-0301-282;2024,0;False;
Sebastian Ofner;2024-01-01;Hong Kong;Hard;A;L;SF;4-6 7-5 6-3;Emil Ruusuvuori;11,0;1,0;10,23;6,67;2024-0336-298;2024,0;False;
Sebastian Ofner;2024-01-01;Hong Kong;Hard;A;W;QF;6-4 6-4;Roberto Bautista Agut;36,84;0,0;0,0;5,7;2024-0336-295;2024,0;False;
Sebastian Ofner;2024-01-01;Hong Kong;Hard;A;W;R16;6-7(4) 7-6(5) 7-6(2);Jan Lennard Struff;13,01;0,81;10,69;6,83;2024-0336-289;2024,0;False;
Sebastian Ofner;2024-01-01;Hong Kong;Hard;A;W;R32;6-1 6-2;Mackenzie Mcdonald;13,64;4,55;0,0;5,5;2024-0336-276;2024,0;False;
Sebastian Ofner;2023-11-06;Sofia;Hard;A;L;QF;6-7(7) 6-4 6-3;Adrian Mannarino;6,48;3,7;6,6;7,2;2023-7434-294;2023,0;False;
Sebastian Ofner;2023-11-06;Sofia;Hard;A;W;R16;6-7(6) 6-4 6-2;Christopher Oconnell;10,53;1,05;11,7;6,33;2023-7434-287;2023,0;False;
Sebastian Ofner;2023-11-06;Sofia;Hard;A;W;R32;6-4 3-6 6-2;Vitaliy Sachko;12,2;4,88;7,79;6,31;2023-7434-273;2023,0;False;
Sebastian Ofner;2023-10-30;Paris Masters;Hard;M;L;Q2;7-6(7) 6-2;Botic Van De Zandschulp;4,29;2,86;7,94;7,0;2023-0352-204;2023,0;False;
Sebastian Ofner;2023-10-30;Paris Masters;Hard;M;W;Q1;5-7 7-5 6-4;Terence Atmane;5,71;3,81;7,89;6,18;2023-0352-196;2023,0;False;
Sebastian Ofner;2023-10-23;Vienna;Hard;A;L;R32;6-4 6-1;Alexander Zverev;8,77;1,75;9,3;6,33;2023-0337-278;2023,0;False;
Sebastian Ofner;2023-10-16;Tokyo;Hard;A;L;R16;6-4 6-1;Felix Auger Aliassime;5,56;4,17;8,47;9,0;2023-0329-287;2023,0;False;
Sebastian Ofner;2023-10-16;Tokyo;Hard;A;W;R32;6-7(2) 7-6(5) 7-5;Christopher Oconnell;14,66;0,86;7,87;6,44;2023-0329-272;2023,0;False;
Sebastian Ofner;2023-10-02;Shanghai Masters;Hard;M;L;R64;6-3 6-0;Tommy Paul;0,0;3,39;11,43;7,38;2023-5014-257;2023,0;False;
Sebastian Ofner;2023-10-02;Shanghai Masters;Hard;M;W;R128;7-6(3) 7-6(6);Juan Pablo Varillas;13,79;2,3;6,32;7,25;2023-5014-212;2023,0;False;
Sebastian Ofner;2023-09-25;Astana;Hard;A;L;SF;6-4 6-2;Adrian Mannarino;8,16;6,12;11,32;5,44;2023-9410-298;2023,0;False;
Sebastian Ofner;2023-09-25;Astana;Hard;A;W;QF;5-7 6-4 6-2;Dominic Thiem;4,88;2,44;4,63;5,47;2023-9410-295;2023,0;False;
Sebastian Ofner;2023-09-25;Astana;Hard;A;W;R16;6-4 6-2;Alexander Bublik;8,77;1,75;3,85;6,33;2023-9410-288;2023,0;False;
Sebastian Ofner;2023-09-25;Astana;Hard;A;W;R32;2-6 6-2 6-3;Marton Fucsovics;1,32;1,32;4,55;5,85;2023-9410-275;2023,0;False;
Sebastian Ofner;2023-09-18;Saint-Tropez CH;Hard;C;L;QF;6-1 0-0 RET;Constant Lestienne;6,25;6,25;16,67;5,33;2023-9552-294;2023,0;False;
Sebastian Ofner;2023-09-18;Saint-Tropez CH;Hard;C;W;R16;4-6 6-3 6-4;Oleksii Krutykh;11,46;5,21;7,5;6,4;2023-9552-286;2023,0;False;
Sebastian Ofner;2023-09-18;Saint-Tropez CH;Hard;C;W;R32;6-4 6-4;Luca Nardi;9,09;1,82;9,26;5,5;2023-9552-270;2023,0;False;
Sebastian Ofner;2023-08-28;US Open;Hard;G;L;R64;6-3 6-1 6-4;Frances Tiafoe;7,35;4,41;7,04;5,23;2023-560-183;2023,0;False;
Sebastian Ofner;2023-08-28;US Open;Hard;G;W;R128;7-6(5) 3-6 7-6(7) 6-4;Nuno Borges;12,93;3,4;6,34;6,39;2023-560-138;2023,0;False;
Sebastian Ofner;2023-08-21;Winston-Salem;Hard;A;L;R32;7-6(4) 7-5;Alex Michelsen;6,94;6,94;2,13;6,0;2023-6242-280;2023,0;False;
Sebastian Ofner;2023-07-31;Kitzbuhel;Clay;A;L;R16;4-6 7-5 7-6(5);Alex Molcan;9,01;4,5;4,69;6,53;2023-0319-291;2023,0;False;
Sebastian Ofner;2023-07-24;Umag;Clay;A;L;R16;6-4 6-1;Alexei Popyrin;1,85;12,96;6,67;6,0;2023-0439-291;2023,0;False;
Sebastian Ofner;2023-07-17;Bastad;Clay;A;L;QF;6-3 6-4;Casper Ruud;1,54;1,54;3,12;7,22;2023-0316-297;2023,0;False;
Sebastian Ofner;2023-07-17;Bastad;Clay;A;W;R16;4-6 6-4 6-4;Bernabe Zapata Miralles;5,0;1,67;7,45;8,0;2023-0316-292;2023,0;False;
Sebastian Ofner;2023-07-17;Bastad;Clay;A;W;R32;4-6 6-1 7-5;Tomas Martin Etcheverry;6,9;3,45;6,41;5,8;2023-0316-282;2023,0;False;
Sebastian Ofner;2023-07-10;Salzburg CH;Clay;C;W;F;6-3 6-2;Lukas Neumayer;18,87;5,66;5,77;5,89;2023-9531-300;2023,0;False;
Sebastian Ofner;2023-07-10;Salzburg CH;Clay;C;W;SF;6-0 6-2;Juan Manuel Cerundolo;10,87;0,0;7,69;6,57;2023-9531-298;2023,0;False;
Sebastian Ofner;2023-07-10;Salzburg CH;Clay;C;W;QF;4-6 7-6(4) 7-5;Nerman Fatic;4,08;6,12;4,63;5,76;2023-9531-295;2023,0;False;
Sebastian Ofner;2023-07-10;Salzburg CH;Clay;C;W;R16;6-4 7-5;Lukas Klein;7,58;1,52;3,12;6,0;2023-9531-288;2023,0;False;
Sebastian Ofner;2023-07-10;Salzburg CH;Clay;C;W;R32;6-4 6-2;Andrea Collarini;11,32;3,77;4,0;5,89;2023-9531-274;2023,0;False;
Sebastian Ofner;2023-07-03;Wimbledon;Grass;G;L;R128;6-4 6-4 6-4;Jiri Lehecka;6,93;6,93;4,49;6,73;2023-540-121;2023,0;False;
Sebastian Ofner;2023-06-19;Ilkley CH;Grass;C;L;F;6-4 6-4;Jason Kubler;15,07;5,48;4,0;7,3;2023-9005-300;2023,0;False;
Sebastian Ofner;2023-06-19;Ilkley CH;Grass;C;W;SF;6-3 6-0;Zsombor Piros;28,89;4,44;3,57;5,62;2023-9005-298;2023,0;False;
Sebastian Ofner;2023-06-19;Ilkley CH;Grass;C;W;QF;6-2 6-2;Denis Kudla;17,5;0,0;4,08;5,0;2023-9005-295;2023,0;False;
Sebastian Ofner;2023-06-19;Ilkley CH;Grass;C;W;R16;6-4 1-6 6-4;Otto Virtanen;11,96;4,35;16,18;6,57;2023-9005-288;2023,0;False;
Sebastian Ofner;2023-06-19;Ilkley CH;Grass;C;W;R32;6-3 6-2;Laurent Lokoli;13,04;6,52;11,11;5,11;2023-9005-274;2023,0;False;
Sebastian Ofner;2023-05-29;Roland Garros;Clay;G;L;R16;7-5 6-3 6-0;Stefanos Tsitsipas;5,26;3,95;3,61;5,85;2023-520-213;2023,0;False;
Sebastian Ofner;2023-05-29;Roland Garros;Clay;G;W;R32;5-7 6-3 7-5 1-6 6-4;Fabio Fognini;3,36;2,01;0,61;5,96;2023-520-198;2023,0;False;
Sebastian Ofner;2023-05-29;Roland Garros;Clay;G;W;R64;6-3 7-6(1) 6-4;Sebastian Korda;6,8;6,8;0,91;6,87;2023-520-169;2023,0;False;
Sebastian Ofner;2023-05-29;Roland Garros;Clay;G;W;R128;6-4 7-6(6) 6-2;Maxime Cressy;7,41;11,11;12,5;7,2;2023-520-110;2023,0;False;
Sebastian Ofner;2023-05-29;Roland Garros;Clay;G;W;Q3;7-5 6-3;Facundo Diaz Acosta;0,0;1,89;2,5;5,3;2023-520-809;2023,0;False;
Sebastian Ofner;2023-05-29;Roland Garros;Clay;G;W;Q2;3-6 6-4 6-0;Jan Choinski;13,64;4,55;2,6;5,5;2023-520-790;2023,0;False;
Sebastian Ofner;2023-05-29;Roland Garros;Clay;G;W;Q1;7-6(0) 6-4;Rio Noguchi;6,35;4,76;0,0;5,73;2023-520-752;2023,0;False;
Sebastian Ofner;2023-05-08;Mauthausen CH;Clay;C;L;SF;7-6(1) 6-4;Filip Misolic;11,94;2,99;3,45;6,09;2023-9697-298;2023,0;False;
Sebastian Ofner;2023-05-08;Mauthausen CH;Clay;C;W;QF;3-6 6-3 7-6(4);Hugo Gaston;11,36;4,55;1,83;5,87;2023-9697-294;2023,0;False;
Sebastian Ofner;2023-05-08;Mauthausen CH;Clay;C;W;R16;6-2 7-6(0);Damien Wenger;13,85;1,54;2,44;6,5;2023-9697-287;2023,0;False;
Sebastian Ofner;2023-05-08;Mauthausen CH;Clay;C;W;R32;6-7(2) 6-4 7-5;Louis Wessels;1,65;5,79;8,6;7,12;2023-9697-273;2023,0;False;
