Player;Date;Tournament;Surface;Level;Result;Round;Score;Opponent;A%;DF%;vA%;Pts/SG;MatchID;Year;IsTop100
Ajla Tomljanovic;2022-06-20;Eastbourne;Grass;P;L;R32;6-4 6-4;Jelena Ostapenko;9,38;4,69;6,78;6,4;2022-710-277;2022;False
Ajla Tomljanovic;2022-06-20;Eastbourne;Grass;P;W;R64;6-0 4-6 6-3;Aleksandra Krunic;2,47;6,17;0,0;6,23;2022-710-252;2022;False
Ajla Tomljanovic;2022-06-06;Nottingham;Grass;I;L;QF;6-2 7-6(6);Viktorija Golubic;6,06;4,55;0,0;6,6;2022-1080-294;2022;False
Ajla Tomljanovic;2022-06-06;Nottingham;Grass;I;W;R16;6-3 6-4;Katie Boulter;6,15;12,31;7,55;6,5;2022-1080-287;2022;False
Ajla Tomljanovic;2022-06-06;Nottingham;Grass;I;W;R32;6-4 6-4;Xin Yu Wang;11,54;3,85;1,61;5,2;2022-1080-273;2022;False
Ajla Tomljanovic;2022-05-23;Roland Garros;Clay;G;L;R64;6-4 6-7(5) 7-5;Varvara Gracheva;0,99;5,94;3,33;5,94;2022-520-188;2022;False
Ajla Tomljanovic;2022-05-23;Roland Garros;Clay;G;W;R128;7-6(5) 7-5;Anett Kontaveit;2,35;7,06;8,97;7,08;2022-520-148;2022;False
Ajla Tomljanovic;2022-05-16;Rabat;Clay;I;L;QF;5-1 RET;Anna Bondar;12,5;18,75;18,75;5,33;2022-1005-294;2022;False
Ajla Tomljanovic;2022-05-16;Rabat;Clay;I;W;R16;7-5 6-2;Anna Karolina Schmiedlova;1,32;9,21;5,63;7,6;2022-1005-286;2022;False
Ajla Tomljanovic;2022-05-16;Rabat;Clay;I;W;R32;6-2 6-1;Irene Burillo Escorihuela;5,71;5,71;0,0;5,0;2022-1005-270;2022;False
Ajla Tomljanovic;2022-05-09;Rome;Clay;P;L;R32;7-5 6-2;Ons Jabeur;0,0;2,63;4,48;7,6;2022-709-276;2022;False
Ajla Tomljanovic;2022-05-09;Rome;Clay;P;W;R64;6-3 4-2 RET;Camila Giorgi;10,2;10,2;0,0;6,12;2022-709-251;2022;False
Ajla Tomljanovic;2022-04-28;Madrid;Clay;P;L;R64;7-5 6-2;Garbine Muguruza;3,45;6,9;7,58;5,8;2022-1038-262;2022;False
Ajla Tomljanovic;2022-04-18;Istanbul;Clay;I;L;QF;5-7 6-2 6-4;Yulia Putintseva;0,93;1,87;4,85;7,13;2022-2020-297;2022;False
Ajla Tomljanovic;2022-04-18;Istanbul;Clay;I;W;R16;6-4 1-0 RET;Lesia Tsurenko;3,23;0,0;0,0;5,17;2022-2020-292;2022;False
Ajla Tomljanovic;2022-04-18;Istanbul;Clay;I;W;R32;6-1 6-3;Jaimee Fourlis;2,04;0,0;0,0;6,12;2022-2020-282;2022;False
Ajla Tomljanovic;2022-04-04;Charleston;Clay;P;L;R32;6-2 6-3;Irina Camelia Begu;0,0;6,38;7,02;5,88;2022-804-280;2022;False
Ajla Tomljanovic;2022-04-04;Charleston;Clay;P;W;R64;7-5 6-4;Sophie Chang;1,54;1,54;8,22;5,91;2022-804-258;2022;False
Ajla Tomljanovic;2022-03-21;Miami;Hard;P;L;R128;4-6 7-6(6) 6-2;Lucia Bronzetti;5,49;3,3;3,23;6,07;2022-902-224;2022;False
Ajla Tomljanovic;2022-03-07;Indian Wells;Hard;P;L;R64;6-4 7-5;Sorana Cirstea;0,0;7,46;1,61;6,09;2022-609-268;2022;False
Ajla Tomljanovic;2022-03-07;Indian Wells;Hard;P;W;R128;6-2 2-6 6-2;Hailey Baptiste;3,66;6,1;8,57;6,83;2022-609-235;2022;False
Ajla Tomljanovic;2022-02-21;Doha;Hard;P;L;R64;6-4 6-7(4) 6-2;Daria Kasatkina;1,08;7,53;0,93;6,2;2022-1003-265;2022;False
Ajla Tomljanovic;2022-02-14;Dubai;Hard;P;L;R32;6-1 7-5;Varvara Gracheva;3,92;3,92;5,97;5,67;2022-718-272;2022;False
Ajla Tomljanovic;2022-02-14;Dubai;Hard;P;L;Q3;6-1 7-5;Elena Gabriela Ruse;6,0;8,0;3,17;5,56;2022-718-264;2022;False
Ajla Tomljanovic;2022-02-14;Dubai;Hard;P;W;Q1;6-0 6-4;Ann Li;1,69;3,39;2,17;7,38;2022-718-231;2022;False
Ajla Tomljanovic;2022-02-14;Dubai;Hard;P;W;Q2;7-5 6-7(3) 7-6(6);Heather Watson;3,66;2,44;6,87;9,11;2022-718-253;2022;False
Ajla Tomljanovic;2022-01-17;Australian Open;Hard;G;L;R128;6-4 6-0;Paula Badosa;1,64;4,92;13,73;7,62;2022-580-131;2022;False
Ajla Tomljanovic;2022-01-10;Sydney;Hard;P;L;R16;6-3 6-4;Paula Badosa;1,49;10,45;8,0;6,7;2022-2060-289;2022;False
Ajla Tomljanovic;2022-01-10;Sydney;Hard;P;W;R32;6-2 6-3;Anna Karolina Schmiedlova;4,08;4,08;1,85;6,12;2022-2060-276;2022;False
Ajla Tomljanovic;2022-01-03;Adelaide 1;Hard;P;L;R16;3-6 7-6(5) 6-3;Sofia Kenin;9,62;6,73;4,13;7,43;2022-2014-292;2022;False
Ajla Tomljanovic;2022-01-03;Adelaide 1;Hard;P;W;R32;6-4 7-6(5);Heather Watson;4,11;2,74;4,0;6,64;2022-2014-283;2022;False
Ajla Tomljanovic;2021-11-05;BJK Cup Finals SF: AUS vs SUI;Hard;D;L;RR;6-3 6-2;Belinda Bencic;4,65;6,98;2,0;5,38;2021-W-FC-2021-FLS-M-AUS-SUI-01-002;2021;False
Ajla Tomljanovic;2021-11-04;BJK Cup Finals RR: AUS vs BLR;Hard;D;W;RR;4-6 6-2 6-3;Aliaksandra Sasnovich;3,61;4,82;4,76;5,93;2021-W-FC-2021-FLS-B-M-AUS-BLR-01-002;2021;False
Ajla Tomljanovic;2021-10-25;Cluj-Napoca 2;Hard;I;L;R16;7-6(5) 7-5;Jaqueline Cristian;2,08;6,25;4,94;8,0;2021-2050-292;2021;False
Ajla Tomljanovic;2021-10-25;Cluj-Napoca 2;Hard;I;W;R32;6-2 5-7 7-5;Anastasia Potapova;2,8;4,67;2,88;6,69;2021-2050-282;2021;False
Ajla Tomljanovic;2021-10-18;Moscow;Hard;P;L;R16;7-6(2) 4-6 6-1;Aryna Sabalenka;2,15;4,3;11,76;6,2;2021-730-293;2021;False
Ajla Tomljanovic;2021-10-18;Moscow;Hard;P;W;R32;6-2 6-4;Liudmila Samsonova;3,23;4,84;9,52;6,89;2021-730-284;2021;False
Ajla Tomljanovic;2021-10-06;Indian Wells;Hard;P;L;R16;6-4 6-1;Angelique Kerber;3,28;8,2;1,64;6,78;2021-609-290;2021;False
Ajla Tomljanovic;2021-10-06;Indian Wells;Hard;P;W;R128;6-0 6-2;Usue Maitane Arconada;0,0;3,7;0,0;7,71;2021-609-207;2021;False
Ajla Tomljanovic;2021-10-06;Indian Wells;Hard;P;W;R32;6-4 6-3;Tamara Zidansek;1,54;1,54;0,0;7,22;2021-609-278;2021;False
Ajla Tomljanovic;2021-10-06;Indian Wells;Hard;P;W;R64;6-3 1-6 6-3;Garbine Muguruza;4,23;5,63;3,8;5,92;2021-609-254;2021;False
Ajla Tomljanovic;2021-09-27;Chicago 2;Hard;P;L;R64;6-2 6-1;Marketa Vondrousova;4,55;11,36;4,55;6,29;2021-2048-247;2021;False
Ajla Tomljanovic;2021-08-30;US Open;Hard;G;L;R32;6-3 6-2;Karolina Pliskova;1,92;3,85;32,26;6,5;2021-560-200;2021;False
Ajla Tomljanovic;2021-08-30;US Open;Hard;G;W;R128;6-3 6-1;Katie Volynets;9,76;2,44;0,0;5,12;2021-560-118;2021;False
Ajla Tomljanovic;2021-08-30;US Open;Hard;G;W;R64;7-6(6) 6-4;Petra Martic;3,53;7,06;5,97;7,73;2021-560-173;2021;False
Ajla Tomljanovic;2021-08-09;Montreal;Hard;P;L;R64;2-6 6-2;Fiona Ferro;1,64;3,28;2,0;7,62;2021-806-253;2021;False
Ajla Tomljanovic;2021-08-02;San Jose;Hard;W;L;R16;3-6 7-5 6-3;Yulia Putintseva;2,13;2,13;1,94;6,27;2021-703-292;2021;False
Ajla Tomljanovic;2021-08-02;San Jose;Hard;W;W;R32;1-6 7-5 7-5;Amanda Anisimova;4,12;5,15;6,42;6,47;2021-703-283;2021;False
Ajla Tomljanovic;2021-06-28;Wimbledon;Grass;G;L;QF;6-1 6-3;Ashleigh Barty;3,57;3,57;10,87;7,0;2021-540-220;2021;False
Ajla Tomljanovic;2021-06-28;Wimbledon;Grass;G;W;R128;6-2 7-6(5);Greet Minnen;3,3;3,3;6,41;8,27;2021-540-114;2021;False
Ajla Tomljanovic;2021-06-28;Wimbledon;Grass;G;W;R16;6-4 3-0 RET;Emma Raducanu;1,82;9,09;4,76;7,86;2021-540-213;2021;False
Ajla Tomljanovic;2021-06-28;Wimbledon;Grass;G;W;R32;4-6 6-4 6-2;Jelena Ostapenko;3,57;2,38;2,33;6,0;2021-540-199;2021;False
Ajla Tomljanovic;2021-06-28;Wimbledon;Grass;G;W;R64;6-4 0-6 6-3;Alize Cornet;1,14;4,55;4,44;6,77;2021-540-171;2021;False
Ajla Tomljanovic;2021-06-21;Eastbourne;Grass;W;L;Q2;7-5 6-3;Camila Giorgi;2,86;4,29;6,56;7,0;2021-710-867;2021;False
Ajla Tomljanovic;2021-06-21;Eastbourne;Grass;W;W;Q1;6-1 7-6(7);Lauren Davis;4,0;2,67;3,28;7,5;2021-710-858;2021;False
Ajla Tomljanovic;2021-06-14;Birmingham;Grass;I;L;R16;4-6 6-4 6-3;Coco Vandeweghe;6,12;6,12;12,05;6,53;2021-1052-293;2021;False
Ajla Tomljanovic;2021-06-14;Birmingham;Grass;I;W;R32;7-6(5) 6-7(5) 7-6(4);Elise Mertens;3,15;5,51;11,67;7,06;2021-1052-285;2021;False
Ajla Tomljanovic;2021-05-31;Roland Garros;Clay;G;L;R64;6-2 6-3;Anastasia Pavlyuchenkova;3,03;9,09;4,84;8,25;2021-520-186;2021;False
Ajla Tomljanovic;2021-05-31;Roland Garros;Clay;G;W;R128;6-2 6-4;Kateryna Baindl;1,41;8,45;0,0;7,89;2021-520-145;2021;False
Ajla Tomljanovic;2021-05-17;Belgrade;Clay;W;L;R16;4-6 6-2 2-1 RET;Rebecca Peterson;1,67;5,0;3,9;6,0;2021-2035-290;2021;False
Ajla Tomljanovic;2021-05-17;Belgrade;Clay;W;W;R32;6-4 6-3;Ivana Jorovic;2,13;8,51;4,92;5,22;2021-2035-279;2021;False
Ajla Tomljanovic;2021-05-10;Rome;Clay;PM;L;R32;6-2 7-6(3);Jelena Ostapenko;1,64;11,48;5,68;6,1;2021-709-275;2021;False
Ajla Tomljanovic;2021-05-10;Rome;Clay;PM;W;R64;6-4 6-2;Marketa Vondrousova;1,72;1,72;6,58;6,44;2021-709-248;2021;False
Ajla Tomljanovic;2021-05-10;Rome;Clay;PM;W;Q1;2-6 6-2 6-3;Tereza Martincova;1,3;3,9;2,22;6,42;2021-709-824;2021;False
Ajla Tomljanovic;2021-05-10;Rome;Clay;PM;W;Q2;6-7(5) 6-3 6-2;Laura Siegemund;3,6;1,8;0,0;7,93;2021-709-835;2021;False
Ajla Tomljanovic;2021-04-29;Madrid;Clay;P;L;R64;6-4 6-0;Elena Rybakina;0,0;11,11;3,77;5,62;2021-1038-248;2021;False
Ajla Tomljanovic;2021-04-29;Madrid;Clay;P;W;Q1;6-4 6-1;Mona Barthel;0,0;1,64;3,57;7,62;2021-1038-818;2021;False
Ajla Tomljanovic;2021-04-29;Madrid;Clay;P;W;Q2;7-6(4) 6-1;Xiyu Wang;4,48;5,97;1,54;6,7;2021-1038-834;2021;False
Ajla Tomljanovic;2021-04-12;Charleston 2;Clay;W;L;R16;6-1 6-4;Clara Tauson;6,0;12,0;10,0;6,25;2021-2033-287;2021;False
Ajla Tomljanovic;2021-04-12;Charleston 2;Clay;W;W;R32;6-1 6-1;Renata Zarazua;6,25;4,17;0,0;6,86;2021-2033-273;2021;False
Ajla Tomljanovic;2021-04-05;Charleston 1;Clay;P;L;R16;6-3 6-4;Sloane Stephens;3,39;1,69;0,0;5,9;2021-804-290;2021;False
Ajla Tomljanovic;2021-04-05;Charleston 1;Clay;P;W;R32;4-6 7-5 7-5;Marie Bouzkova;3,81;0,95;0,97;6,18;2021-804-279;2021;False
Ajla Tomljanovic;2021-04-05;Charleston 1;Clay;P;W;R64;6-3 6-0;Christina Mchale;0,0;4,65;0,0;5,38;2021-804-256;2021;False
Ajla Tomljanovic;2021-03-22;Miami;Hard;P;L;R64;7-6(3) 6-4;Naomi Osaka;6,67;6,67;17,33;6,82;2021-902-238;2021;False
Ajla Tomljanovic;2021-03-22;Miami;Hard;P;W;R128;7-5 6-0;Anastasia Potapova;8,62;1,72;3,03;6,44;2021-902-175;2021;False
Ajla Tomljanovic;2021-02-22;Adelaide;Hard;P;L;R32;6-1 6-2;Storm Hunter;0,0;10,0;4,88;7,14;2021-2030-272;2021;False
Ajla Tomljanovic;2021-02-13;Phillip Island Trophy;Hard;I;L;R32;5-7 6-4 6-2;Anastasia Pavlyuchenkova;3,7;4,94;3,45;5,4;2021-2027-279;2021;False
Ajla Tomljanovic;2021-02-13;Phillip Island Trophy;Hard;I;W;R64;6-3 6-4;Lizette Cabrera;8,93;3,57;0,0;6,22;2021-2027-256;2021;False
Ajla Tomljanovic;2021-02-08;Australian Open;Hard;G;L;R64;4-6 6-4 7-5;Simona Halep;5,83;8,74;4,13;6,44;2021-580-195;2021;False
Ajla Tomljanovic;2021-02-08;Australian Open;Hard;G;W;R128;6-2 6-1;Misaki Doi;13,64;13,64;1,41;5,5;2021-580-162;2021;False
Ajla Tomljanovic;2021-01-31;Gippsland Trophy;Hard;P;L;R64;5-7 6-1 6-3;Alize Cornet;1,94;4,85;6,0;7,36;2021-2029-240;2021;False
Ajla Tomljanovic;2021-01-06;Abu Dhabi;Hard;P;L;R32;7-5 6-4;Aryna Sabalenka;5,26;9,21;4,23;6,91;2021-2028-282;2021;False
Ajla Tomljanovic;2021-01-06;Abu Dhabi;Hard;P;W;R64;6-2 7-6(1);Lin Zhu;2,94;5,88;5,06;6,8;2021-2028-261;2021;False
Ajla Tomljanovic;2020-09-28;Roland Garros;Clay;G;L;R128;6-0 7-5;Maria Sakkari;0,0;6,56;6,12;6,78;2020-520-112;2020;False
Ajla Tomljanovic;2020-09-21;Strasbourg;Clay;I;L;R32;3-6 6-4 6-2;Shuai Zhang;4,08;8,16;3,96;7,54;2020-0406-280;2020;False
Ajla Tomljanovic;2020-09-14;Rome;Clay;P;L;R64;6-3 6-4;Marie Bouzkova;1,82;5,45;7,94;6,11;2020-M009-264;2020;False
Ajla Tomljanovic;2020-08-31;US Open;Hard;G;L;R128;6-4 6-4;Angelique Kerber;3,03;4,55;0,0;6,6;2020-560-104;2020;False
Ajla Tomljanovic;2020-08-24;Cincinnati;Hard;P;L;R64;5-7 6-3 7-5;Veronika Kudermetova;4,55;9,09;7,63;6,88;2020-M024-268;2020;False
Ajla Tomljanovic;2020-08-10;Lexington;Hard;I;L;R32;6-0 6-4;Yulia Putintseva;8,33;10,0;1,89;7,5;2020-2022-278;2020;False
Ajla Tomljanovic;2020-02-24;Doha;Hard;P;L;R32;6-1 6-2;Garbine Muguruza;4,65;16,28;9,09;6,14;2020-1003-283;2020;False
Ajla Tomljanovic;2020-02-24;Doha;Hard;P;W;R64;6-2 6-4;Priscilla Hon;11,36;2,27;12,07;4,89;2020-1003-264;2020;False
Ajla Tomljanovic;2020-02-17;Dubai;Hard;P;L;Q1;6-4 3-6 7-6(7);Bethanie Mattek Sands;6,42;3,67;2,5;7,27;2020-0718-201;2020;False
Ajla Tomljanovic;2020-02-10;St. Petersburg;Hard;P;L;R16;7-6(2) 6-3;Anastasia Potapova;2,47;4,94;3,39;7,36;2020-1086-287;2020;False
Ajla Tomljanovic;2020-02-10;St. Petersburg;Hard;P;W;R32;3-6 6-3 6-4;Marketa Vondrousova;1,01;4,04;3,26;7,07;2020-1086-273;2020;False
Ajla Tomljanovic;2020-01-20;Australian Open;Hard;G;L;R64;6-3 3-6 6-3;Garbine Muguruza;3,26;3,26;2,13;7,08;2020-580-189;2020;False
Ajla Tomljanovic;2020-01-20;Australian Open;Hard;G;W;R128;6-1 6-1;Anastasija Sevastova;3,17;4,76;5,36;9,0;2020-580-151;2020;False
Ajla Tomljanovic;2020-01-13;Adelaide;Hard;P;L;R16;6-4 7-5;Simona Halep;6,25;4,69;9,59;5,82;2020-M056-286;2020;False
Ajla Tomljanovic;2020-01-13;Adelaide;Hard;P;W;R32;7-6(4) 6-2;Yulia Putintseva;5,56;2,78;0,0;7,2;2020-M056-271;2020;False
Ajla Tomljanovic;2020-01-06;Brisbane;Hard;P;L;R16;6-4 6-7(5) 6-1;Karolina Pliskova;5,32;4,26;13,79;6,71;2020-0800-286;2020;False
Ajla Tomljanovic;2020-01-06;Brisbane;Hard;P;W;R32;6-2 4-6 6-4;Priscilla Hon;8,05;4,6;5,71;6,21;2020-0800-271;2020;False
Ajla Tomljanovic;2019-11-09;Fed Cup WG F: FRA vs AUS;Hard;D;L;RR;6-1 6-1;Kristina Mladenovic;0,0;14,0;2,38;7,14;2019-W-FC-2019-WG-M-FRA-AUS-01-001;2019;False
Ajla Tomljanovic;2019-11-09;Fed Cup WG F: FRA vs AUS;Hard;D;W;RR;6-4 7-5;Pauline Parmentier;10,77;1,54;6,06;5,91;2019-W-FC-2019-WG-M-FRA-AUS-01-004;2019;False
Ajla Tomljanovic;2019-10-14;Moscow;Hard;I;L;R32;6-3 6-2;Varvara Gracheva;6,98;4,65;1,82;5,38;2019-M014-283;2019;False
Ajla Tomljanovic;2019-10-07;Tianjin;Hard;I;L;R32;6-4 6-2;Veronika Kudermetova;5,66;7,55;5,8;5,89;2019-1076-276;2019;False
Ajla Tomljanovic;2019-09-30;Beijing;Hard;PM;L;R32;6-3 3-6 6-4;Alison Riske Amritraj;10,34;11,21;5,68;8,29;2019-M015-275;2019;False
Ajla Tomljanovic;2019-09-30;Beijing;Hard;PM;W;R64;5-7 4-5 RET;Qiang Wang;1,56;7,81;5,71;6,4;2019-M015-249;2019;False
Ajla Tomljanovic;2019-09-23;Wuhan;Hard;P;L;R64;7-6(5) 6-2;Dayana Yastremska;0,0;8,06;4,69;6,2;2019-1075-240;2019;False
Ajla Tomljanovic;2019-09-16;Seoul;Hard;I;L;R16;6-3 5-7 6-1;Priscilla Hon;4,55;12,5;7,62;6,29;2019-1024-291;2019;False
Ajla Tomljanovic;2019-09-16;Seoul;Hard;I;W;R32;6-0 6-2;Stefanie Voegele;4,44;8,89;2,44;6,43;2019-1024-279;2019;False
Ajla Tomljanovic;2019-09-09;Zhengzhou;Hard;P;L;SF;6-3 6-2;Karolina Pliskova;4,55;1,52;13,95;7,33;2019-2008-299;2019;False
Ajla Tomljanovic;2019-09-09;Zhengzhou;Hard;P;W;QF;6-1 6-7(4) 6-4;Saisai Zheng;0,97;5,83;1,15;6,87;2019-2008-296;2019;False
Ajla Tomljanovic;2019-09-09;Zhengzhou;Hard;P;W;R16;6-4 7-6(1);Kiki Bertens;3,7;2,47;16,87;7,36;2019-2008-291;2019;False
Ajla Tomljanovic;2019-09-09;Zhengzhou;Hard;P;W;R32;6-2 6-0;Lesley Pattinama Kerkhove;7,14;0,0;2,44;6,0;2019-2008-280;2019;False
Ajla Tomljanovic;2019-08-26;US Open;Hard;G;L;R64;4-6 7-5 6-2;Anett Kontaveit;4,0;7,0;11,7;6,67;2019-560-166;2019;False
Ajla Tomljanovic;2019-08-26;US Open;Hard;G;W;R128;1-6 7-5 6-1;Marie Bouzkova;2,38;5,95;1,25;6,46;2019-560-105;2019;False
Ajla Tomljanovic;2019-08-05;Toronto ;Hard;P;L;R64;4-1 RET;Iga Swiatek;0,0;0,0;0,0;5,0;2019-0806-240;2019;False
Ajla Tomljanovic;2019-08-05;Toronto ;Hard;P;W;Q1;7-5 6-2;Jana Cepelova;12,9;8,06;4,17;6,2;2019-0806-190;2019;False
Ajla Tomljanovic;2019-08-05;Toronto ;Hard;P;W;Q2;6-4 7-6(2);Christina Mchale;11,11;3,7;5,63;7,36;2019-0806-204;2019;False
Ajla Tomljanovic;2019-07-29;San Jose;Hard;P;L;R32;6-3 4-6 6-4;Kristie Ahn;6,74;10,11;0,0;6,36;2019-0703-275;2019;False
Ajla Tomljanovic;2019-07-01;Wimbledon;Grass;G;L;R64;6-2 6-0;Victoria Azarenka;0,0;9,8;5,0;7,29;2019-540-189;2019;False
Ajla Tomljanovic;2019-07-01;Wimbledon;Grass;G;W;R128;6-3 6-1;Daria Kasatkina;6,38;6,38;0,0;5,88;2019-540-151;2019;False
Ajla Tomljanovic;2019-06-24;Eastbourne;Grass;P;L;R64;6-2 7-6(1);Ekaterina Alexandrova;3,08;3,08;22,58;6,5;2019-M016-243;2019;False
Ajla Tomljanovic;2019-06-17;Mallorca;Grass;I;L;R16;6-2 6-1;Anastasija Sevastova;6,15;6,15;5,71;8,12;2019-1091-286;2019;False
Ajla Tomljanovic;2019-06-17;Mallorca;Grass;I;W;R32;6-4 7-5;Monica Puig;15,15;7,58;14,04;6,0;2019-1091-271;2019;False
Ajla Tomljanovic;2019-06-10;Nottingham;Grass;I;L;QF;6-3 7-6(7);Tatjana Maria;4,69;6,25;3,7;6,4;2019-1080-295;2019;False
Ajla Tomljanovic;2019-06-10;Nottingham;Grass;I;W;R16;6-7(5) 6-1 6-2;Harriet Dart;13,58;2,47;2,91;5,79;2019-1080-289;2019;False
Ajla Tomljanovic;2019-06-10;Nottingham;Grass;I;W;R32;6-2 6-3;Danielle Lao;17,39;10,87;0,0;5,11;2019-1080-277;2019;False
Ajla Tomljanovic;2019-05-27;Roland Garros;Clay;G;L;R128;6-2 3-6 6-1;Simona Halep;1,43;7,14;3,75;5,83;2019-520-117;2019;False
Ajla Tomljanovic;2019-05-20;Nurnberg;Clay;I;L;R16;6-3 6-4;Tamara Zidansek;3,51;10,53;1,52;6,33;2019-1068-288;2019;False
Ajla Tomljanovic;2019-05-20;Nurnberg;Clay;I;W;R32;6-2 7-5;Sabine Lisicki;8,62;3,45;9,38;5,8;2019-1068-274;2019;False
Ajla Tomljanovic;2019-05-13;Rome;Clay;P;L;R32;6-3 6-3;Karolina Pliskova;5,97;5,97;9,43;7,44;2019-M009-274;2019;False
Ajla Tomljanovic;2019-05-13;Rome;Clay;P;W;R64;7-6(1) 6-4;Tamara Zidansek;7,35;7,35;4,41;6,18;2019-M009-247;2019;False
Ajla Tomljanovic;2019-05-06;Madrid;Clay;PM;L;R64;6-3 6-2;Mihaela Buzarnescu;3,51;7,02;12,96;7,12;2019-M021-243;2019;False
Ajla Tomljanovic;2019-04-29;Rabat;Clay;I;L;SF;6-2 7-6(7);Johanna Konta;4,0;6,67;8,47;7,5;2019-1005-298;2019;False
Ajla Tomljanovic;2019-04-29;Rabat;Clay;I;W;QF;6-2 6-4;Rebecca Peterson;1,79;1,79;5,41;6,22;2019-1005-295;2019;False
Ajla Tomljanovic;2019-04-29;Rabat;Clay;I;W;R16;6-4 1-6 6-2;Timea Bacsinszky;4,05;5,41;5,06;6,17;2019-1005-288;2019;False
Ajla Tomljanovic;2019-04-29;Rabat;Clay;I;W;R32;6-4 6-4;Fiona Ferro;8,45;4,23;0,0;7,1;2019-1005-274;2019;False
Ajla Tomljanovic;2019-04-22;Istanbul;Clay;I;L;R32;6-3 6-3;Marketa Vondrousova;5,33;6,67;1,92;8,33;2019-1027-282;2019;False
Ajla Tomljanovic;2019-04-01;Charleston;Clay;P;L;R16;4-6 6-4 6-4;Sloane Stephens;3,23;1,08;2,35;6,2;2019-0804-293;2019;False
Ajla Tomljanovic;2019-04-01;Charleston;Clay;P;W;R32;7-5 6-2;Tamara Zidansek;1,35;6,76;5,0;7,4;2019-0804-284;2019;False
Ajla Tomljanovic;2019-04-01;Charleston;Clay;P;W;R64;6-2 7-6(7);Magda Linette;9,33;6,67;6,41;7,5;2019-0804-266;2019;False
Ajla Tomljanovic;2019-03-18;Miami;Hard;PM;L;R32;7-6(3) 2-6 7-6(4);Anett Kontaveit;5,26;3,51;2,61;7,12;2019-M007-283;2019;False
Ajla Tomljanovic;2019-03-18;Miami;Hard;PM;W;R128;4-6 6-3 6-0;Anna Lena Friedsam;5,97;8,96;1,22;5,58;2019-M007-228;2019;False
Ajla Tomljanovic;2019-03-18;Miami;Hard;PM;W;R64;6-3 6-4;Aryna Sabalenka;4,08;10,2;2,78;5,44;2019-M007-265;2019;False
Ajla Tomljanovic;2019-03-04;Indian Wells;Hard;PM;L;R64;6-3 4-6 6-0;Aryna Sabalenka;3,17;6,35;2,3;5,25;2019-M006-257;2019;False
Ajla Tomljanovic;2019-03-04;Indian Wells;Hard;PM;W;R128;7-5 6-3;Alize Cornet;1,43;2,86;1,45;7,0;2019-M006-212;2019;False
Ajla Tomljanovic;2019-02-18;Dubai;Hard;P;L;R64;6-2 4-6 7-5;Saisai Zheng;0,92;3,67;2,25;7,27;2019-0718-264;2019;False
Ajla Tomljanovic;2019-02-11;Doha;Hard;P;L;R32;6-2 6-2;Julia Goerges;1,85;7,41;8,96;6,75;2019-1003-282;2019;False
Ajla Tomljanovic;2019-02-11;Doha;Hard;P;W;Q2;7-5 6-7(6) 6-4;Shuko Aoyama;3,62;2,9;0,0;8,12;2019-1003-250;2019;False
Ajla Tomljanovic;2019-02-11;Doha;Hard;P;W;Q3;6-3 6-4;Polona Hercog;3,28;6,56;3,8;6,1;2019-1003-254;2019;False
Ajla Tomljanovic;2019-01-28;Hua Hin;Hard;I;L;F;6-2 2-6 7-6(3);Dayana Yastremska;0,0;6,25;4,08;6,86;2019-1096-300;2019;False
Ajla Tomljanovic;2019-01-28;Hua Hin;Hard;I;W;QF;6-1 6-3;Saisai Zheng;5,36;5,36;3,45;7,0;2019-1096-295;2019;False
Ajla Tomljanovic;2019-01-28;Hua Hin;Hard;I;W;R16;7-6(0) 6-1;Kateryna Baindl;4,55;6,06;3,23;6,6;2019-1096-289;2019;False
Ajla Tomljanovic;2019-01-28;Hua Hin;Hard;I;W;R32;6-1 7-6(6);Stefanie Voegele;4,69;10,94;1,75;7,11;2019-1096-277;2019;False
Ajla Tomljanovic;2019-01-28;Hua Hin;Hard;I;W;SF;6-4 6-1;Tamara Zidansek;11,54;7,69;1,67;6,5;2019-1096-298;2019;False
Ajla Tomljanovic;2019-01-14;Australian Open;Hard;G;L;R128;7-6(4) 2-6 7-6(7);Johanna Konta;4,13;1,65;13,56;7,56;2019-580-110;2019;False
Ajla Tomljanovic;2019-01-07;Sydney;Hard;P;L;R32;6-3 6-3;Camila Giorgi;2,82;8,45;3,23;7,89;2019-M001-271;2019;False
Ajla Tomljanovic;2018-12-31;Brisbane;Hard;P;L;QF;6-1 1-6 6-1;Karolina Pliskova;1,41;9,86;23,73;7,1;2019-M020-296;2018;False
Ajla Tomljanovic;2018-12-31;Brisbane;Hard;P;W;R16;6-2 7-6(2);Johanna Konta;11,59;4,35;6,1;6,9;2019-M020-291;2018;False
Ajla Tomljanovic;2018-12-31;Brisbane;Hard;P;W;R32;1-6 6-3 6-0;Katerina Siniakova;6,35;6,35;6,76;5,73;2019-M020-280;2018;False
Ajla Tomljanovic;2018-10-15;Moscow;Hard;P;L;R32;7-5 6-4;Anastasia Pavlyuchenkova;6,15;3,08;4,84;5,91;2018-M014-284;2018;False
Ajla Tomljanovic;2018-10-08;Tianjin;Hard;I;L;R32;7-6(4) 7-5;Su Wei Hsieh;5,75;3,45;2,82;7,25;2018-1076-277;2018;False
